,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
79778,Anja Loomis,I-Women,34904,6387,105,1819,32,14629,257,4475,154,10223,78,3758
62160,Lauren Fanning,I-Women,34907,6388,100,3270,50,11804,236,6216,175,8607,70,5010
61409,Jenna Anderson,I-Women,34911,6389,83,10353,60,4558,180,10379,240,1414,48,8207
15952,Andrea Dombroski,I-Women,34914,6390,90,7018,30,15161,278,3139,206,6637,82,2959
41181,Jennifer Zeitz,I-Women,34919,6391,80,11989,60,4558,216,7529,205,6702,76,4141
16854,Victoria Weitzel,I-Women,34936,6392,70,16357,60,4558,241,5642,240,1414,55,6965
62957,Deborah Shrem,I-Women,34940,6393,94,5284,60,4558,193,9883,150,10598,73,4617
69465,Holly Haguewood,I-Women,34946,6394,97,4201,30,15161,268,3835,170,8968,83,2781
19854,Jessica Dunnahoe,I-Women,34954,6395,97,4201,60,4558,215,7667,174,8695,22,9833
77848,Michaela Morris,I-Women,34960,6396,83,10353,64,3065,231,6651,158,9881,70,5010
60790,Johanna Gunnlaugsdottir,I-Women,34973,6397,87,8379,60,4558,230,6856,234,5461,27,9719
17128,Samantha Mumola,I-Women,34974,6398,102,2584,62,3630,262,4231,1,14567,16,9962
44753,Bonnie Meneese,I-Women,34994,6399,91,6563,61,4006,247,5136,156,10043,31,9246
17049,Dawn Isaac,I-Women,34998,6400,91,6563,49,11970,216,7529,240,1414,52,7522
57401,Melody Reeves,I-Women,35007,6401,91,6563,42,13068,268,3835,240,1414,14,10127
29133,Michelle Zengilowski,I-Women,35008,6402,77,13376,64,3065,247,5136,203,6829,57,6602
78823,Jennifer Niemann,I-Women,35012,6403,96,4546,60,4558,202,8927,166,9264,51,7717
58522,Tennille Fisler,I-Women,35026,6404,92,6096,30,15161,214,7738,240,1414,73,4617
58613,Hafdís Sigurðardóttir,I-Women,35026,6404,93,5693,61,4006,207,8329,189,7636,30,9362
72392,Elle St Charles,I-Women,35033,6406,73,15122,60,4558,267,3897,240,1414,15,10042
7481,Angel Hooper,I-Women,35057,6407,83,10353,61,4006,238,5961,229,5621,32,9116
67359,Brandy Shepherd,I-Women,35059,6408,86,8844,60,4558,225,7094,177,8455,60,6108
45744,Elena Rondinini,I-Women,35064,6409,92,6096,45,12577,191,9967,240,1414,70,5010
31492,Amanda Righi,I-Women,35076,6410,92,6096,85,570,140,12626,204,6772,33,9012
8288,Kimberly Thompson,I-Women,35081,6411,82,10897,60,4558,223,7203,211,6386,61,6037
34809,Caitlin Campopiano,I-Women,35093,6412,86,8844,60,4558,207,8329,195,7254,60,6108
43915,Rebecca White,I-Women,35094,6413,92,6096,60,4558,201,9060,183,8031,53,7349
12952,Shari Wels,I-Women,35095,6414,108,1271,47,12264,255,4583,191,7493,29,9484
18839,Carol Wilson,I-Women,35095,6414,74,14774,71,1846,231,6651,214,6256,66,5568
8869,Amanda Currier,I-Women,35105,6416,93,5693,60,4558,222,7235,175,8607,33,9012
25244,Erin Roberts,I-Women,35106,6417,86,8844,60,4558,231,6651,173,8761,59,6292
31648,Meghan Washlow,I-Women,35111,6418,84,9875,64,3065,207,8329,192,7423,58,6419
58461,Rosemarie Mykytiw,I-Women,35121,6419,87,8379,60,4558,237,6084,163,9498,57,6602
21208,Christine Abdallah,I-Women,35129,6420,85,9354,62,3630,204,8671,220,5952,52,7522
47629,Allison Muller,I-Women,35141,6421,85,9354,60,4558,231,6651,162,9568,70,5010
34832,Ivy Nicholson,I-Women,35145,6422,89,7552,60,4558,214,7738,176,8534,56,6763
60179,Jess Calciano,I-Women,35151,6423,90,7018,60,4558,210,8104,162,9568,63,5903
33127,Jill Johnson-Robinson,I-Women,35152,6424,102,2584,57,10520,202,8927,205,6702,58,6419
30617,Reagan Beasley,I-Women,35156,6425,79,12579,60,4558,254,4628,214,6256,54,7135
8758,Tabetha Boot,I-Women,35176,6426,91,6563,60,4558,243,5431,128,12332,59,6292
43193,Julie april,I-Women,35178,6427,88,7921,60,4558,247,5136,150,10598,55,6965
42793,Lynda Doring,I-Women,35179,6428,94,5284,60,4558,192,9923,224,5810,28,9604
17418,Tanya Simmons,I-Women,35196,6429,87,8379,60,4558,231,6651,150,10598,70,5010
23012,Lynay Behringer,I-Women,35199,6430,85,9354,60,4558,227,6995,162,9568,72,4724
30102,Bethany DeMarco,I-Women,35206,6431,71,15925,75,1322,200,9196,240,1414,53,7349
8499,Tarra Quisenberry,I-Women,35207,6432,84,9875,60,4558,219,7374,192,7423,62,5977
7606,Alison Francis,I-Women,35208,6433,86,8844,60,4558,195,9680,240,1414,3,10712
70311,Ani Shupe,I-Women,35209,6434,94,5284,60,4558,245,5289,114,13113,55,6965
77777,Erin Henderson,I-Women,35211,6435,72,15499,73,1558,261,4283,232,5523,47,8348
10755,Lisa Gregory,I-Women,35212,6436,84,9875,65,2822,172,10974,240,1414,14,10127
61906,Katherine Dougherty,I-Women,35212,6436,87,8379,60,4558,239,5838,194,7321,32,9116
65278,Lauren Killea,I-Women,35213,6438,79,12579,61,4006,184,10249,240,1414,55,6965
3898,Emily Emerson,I-Women,35221,6439,85,9354,61,4006,237,6084,218,6058,27,9719
42532,Ashlyn Cronin,I-Women,35222,6440,75,14267,60,4558,230,6856,211,6386,81,3155
32707,Meagan Nichol,I-Women,35231,6441,91,6563,60,4558,198,9426,163,9498,69,5186
69772,sarah coleman,I-Women,35234,6442,85,9354,50,11804,225,7094,240,1414,66,5568
81345,Kerri Ghibanescu,I-Women,35246,6443,80,11989,60,4558,239,5838,190,7546,68,5315
39143,Louise Gregson,I-Women,35247,6444,66,17546,76,1224,230,6856,240,1414,48,8207
48061,Sarah Blanchard,I-Women,35247,6444,86,8844,60,4558,240,5729,194,7321,35,8795
9962,Kelly Picchione,I-Women,35248,6446,91,6563,63,3316,239,5838,139,11618,50,7913
52895,Emily Molter,I-Women,35251,6447,88,7921,61,4006,215,7667,157,9957,65,5700
57567,Stephanie Stramotas,I-Women,35256,6448,79,12579,65,2822,209,8208,206,6637,70,5010
70031,Jacqueline Acquaro,I-Women,35262,6449,97,4201,62,3630,193,9883,194,7321,13,10227
49394,Melanie Kingsley-Smith,I-Women,35263,6450,78,12962,60,4558,242,5584,214,6256,63,5903
51358,Paige Henning,I-Women,35267,6451,93,5693,40,13381,204,8671,240,1414,60,6108
41887,Karen Dalby,I-Women,35270,6452,103,2314,60,4558,196,9601,127,12378,58,6419
6991,Kristina Nash,I-Women,35282,6453,88,7921,61,4006,203,8791,199,7042,52,7522
52906,rebekah cole,I-Women,35283,6454,81,11446,60,4558,214,7738,240,1414,14,10127
35461,Jackie Dzienciol,I-Women,35284,6455,82,10897,60,4558,176,10698,240,1414,51,7717
44743,Kristin Thomas,I-Women,35287,6456,96,4546,60,4558,186,10155,171,8893,54,7135
67971,Tanja Gromala,I-Women,35297,6457,88,7921,60,4558,247,5136,179,8320,30,9362
71480,Tracy Poches,I-Women,35304,6458,88,7921,60,4558,222,7235,177,8455,54,7135
80029,Lindsey Smith,I-Women,35306,6459,93,5693,60,4558,51,14896,240,1414,36,8745
2809,Mayli Foong,I-Women,35307,6460,91,6563,60,4558,228,6933,185,7891,30,9362
82388,Amber Lewandowski,I-Women,35313,6461,83,10353,60,4558,237,6084,232,5523,35,8795
4596,Kelly Lamb,I-Women,35317,6462,96,4546,70,1993,268,3835,10,14524,6,10419
13567,Katie Chisholm,I-Women,35325,6463,95,4890,60,4558,199,9310,194,7321,31,9246
34936,Laura Mahony,I-Women,35326,6464,80,11989,60,4558,259,4369,212,6335,49,8075
17145,Jenna Huff,I-Women,35345,6465,79,12579,61,4006,235,6317,212,6335,60,6108
67886,Annie Bickford,I-Women,35354,6466,88,7921,60,4558,203,8791,194,7321,56,6763
45260,Shanon Bjerke,I-Women,35364,6467,104,2074,31,14847,235,6317,240,1414,3,10712
29352,Charlene McCordic,I-Women,35366,6468,98,3908,55,10874,221,7285,173,8761,74,4538
16273,Lesley Forrester,I-Women,35369,6469,64,18060,66,2633,224,7154,240,1414,60,6108
65802,Aida Hakirevic,I-Women,35374,6470,94,5284,60,4558,106,13794,240,1414,12,10324
10736,CARRIE FREESTONE,I-Women,35379,6471,112,702,30,15161,243,5431,141,11455,84,2630
23017,Hollee curl,I-Women,35379,6471,89,7552,60,4558,229,6896,181,8166,48,8207
17556,Joanne Turpin,I-Women,35382,6473,88,7921,60,4558,236,6216,198,7083,28,9604
32532,Samantha Briggs,I-Women,35386,6474,82,10897,60,4558,243,5431,216,6152,47,8348
75974,Amanda Chandler,I-Women,35387,6475,88,7921,60,4558,234,6412,143,11310,69,5186
57997,Heather Sutton,I-Women,35402,6476,98,3908,60,4558,216,7529,174,8695,3,10712
4295,Amie Cox,I-Women,35404,6477,82,10897,60,4558,209,8208,213,6296,67,5445
13537,Erin Armand,I-Women,35405,6478,83,10353,60,4558,206,8508,222,5878,60,6108
21859,Jennifer Anthony,I-Women,35410,6479,85,9354,60,4558,231,6651,204,6772,49,8075
3758,AV CervantesKutas,I-Women,35414,6480,69,16781,60,4558,217,7475,240,1414,69,5186
71906,Tiffany Johnson,I-Women,35416,6481,75,14267,60,4558,262,4231,189,7636,72,4724
20492,Lauren Wiggins,I-Women,35433,6482,91,6563,38,13672,201,9060,240,1414,72,4724
65580,Sarah Boneham,I-Women,35434,6483,81,11446,61,4006,234,6412,159,9812,78,3758
54803,Julie Wilson,I-Women,35437,6484,87,8379,60,4558,160,11970,240,1414,32,9116
23434,Jenny Woodward,I-Women,35450,6485,92,6096,60,4558,143,12482,188,7697,73,4617
48771,Sharon Phipps,I-Women,35451,6486,89,7552,65,2822,219,7374,195,7254,5,10449
39077,Summer Thompson,I-Women,35462,6487,87,8379,60,4558,223,7203,150,10598,72,4724
76708,Brianna Andrade,I-Women,35463,6488,82,10897,61,4006,239,5838,208,6515,48,8207
12327,Cal Sheedy,I-Women,35475,6489,104,2074,43,12913,243,5431,177,8455,57,6602
4239,Athena Newell,I-Women,35479,6490,86,8844,60,4558,212,7938,166,9264,71,4875
35405,Heather Fisher,I-Women,35494,6491,77,13376,60,4558,243,5431,216,6152,62,5977
51400,Renae Lolohea,I-Women,35497,6492,100,3270,37,13811,202,8927,240,1414,49,8075
67878,Jennifer Scanlon,I-Women,35501,6493,89,7552,60,4558,247,5136,171,8893,30,9362
63993,Caitlin Stewart,I-Women,35505,6494,91,6563,60,4558,199,9310,140,11516,79,3558
56959,Annette Navarro,I-Women,35516,6495,102,2584,39,13526,206,8508,240,1414,29,9484
20691,Katie Colucci,I-Women,35516,6495,94,5284,58,10338,279,3017,212,6335,4,10542
73460,Randi Whitley,I-Women,35535,6497,79,12579,60,4558,272,3566,166,9264,66,5568
26479,Courtney Butler,I-Women,35538,6498,92,6096,60,4558,200,9196,181,8166,52,7522
35596,Meredith Valentine,I-Women,35548,6499,102,2584,60,4558,1,16358,171,8893,81,3155
54052,Tinna Oskarsdottir,I-Women,35550,6500,81,11446,60,4558,218,7420,240,1414,3,10712
42839,Hannah Squier,I-Women,35552,6501,95,4890,46,12413,171,11036,240,1414,64,5799
73856,Stephanie Meier,I-Women,35553,6502,73,15122,79,970,176,10698,240,1414,53,7349
42296,Laura Feyerherm,I-Women,35563,6503,85,9354,53,11255,213,7840,240,1414,65,5700
79503,Tammy Hays,I-Women,35575,6504,86,8844,59,10207,206,8508,240,1414,57,6602
27412,catherine brossard,I-Women,35579,6505,79,12579,61,4006,204,8671,240,1414,34,8909
20529,Jenny Jammer,I-Women,35590,6506,89,7552,60,4558,242,5584,176,8534,30,9362
55585,Kristen Brown,I-Women,35601,6507,91,6563,64,3065,238,5961,1,14567,67,5445
65562,Simone Kaagh,I-Women,35602,6508,94,5284,64,3065,231,6651,106,13467,54,7135
31061,Holly Skillen,I-Women,35602,6508,86,8844,62,3630,202,8927,182,8093,60,6108
47417,Jessica Gallegos,I-Women,35611,6510,86,8844,69,2133,221,7285,206,6637,3,10712
52008,Lisa Mauck,I-Women,35615,6511,84,9875,60,4558,252,4719,114,13113,80,3350
16135,Ane Engelsvoll,I-Women,35615,6511,85,9354,60,4558,219,7374,173,8761,66,5568
71875,Kaylee Waters,I-Women,35617,6513,102,2584,33,14443,203,8791,240,1414,46,8385
38933,Gracie Anderson,I-Women,35624,6514,83,10353,61,4006,211,8025,232,5523,51,7717
21645,Rochella LaRue,I-Women,35629,6515,65,17779,60,4558,224,7154,240,1414,72,4724
33869,Laurie Reingold,I-Women,35635,6516,86,8844,60,4558,233,6491,175,8607,54,7135
41508,Anna-Carina Häusler,I-Women,35641,6517,99,3645,60,4558,180,10379,188,7697,30,9362
2346,Melissa Leon,I-Women,35642,6518,87,8379,74,1435,225,7094,175,8607,14,10127
6344,Chelsea Mcalexander,I-Women,35653,6519,80,11989,72,1690,233,6491,184,7961,52,7522
73059,Tara Barry,I-Women,35654,6520,111,833,31,14847,304,1922,125,12484,66,5568
41132,Kari Bird,I-Women,35654,6520,91,6563,60,4558,201,9060,187,7756,51,7717
53458,Nikki Olivastri,I-Women,35657,6522,82,10897,60,4558,198,9426,240,1414,30,9362
37801,Lisa Young,I-Women,35657,6522,88,7921,60,4558,204,8671,193,7372,54,7135
18517,Lydia Bouthillier,I-Women,35671,6524,84,9875,60,4558,173,10915,240,1414,34,8909
32107,Lisa Yum,I-Women,35681,6525,75,14267,60,4558,216,7529,240,1414,50,7913
9109,Elizabeth Henter,I-Women,35681,6525,82,10897,60,4558,236,6216,174,8695,68,5315
8267,ginger vanlangendonck,I-Women,35685,6527,77,13376,60,4558,231,6651,236,5400,65,5700
23964,Ashley Walling,I-Women,35696,6528,82,10897,66,2633,207,8329,209,6488,53,7349
12227,Whitney Dillon,I-Women,35705,6529,77,13376,62,3630,232,6573,240,1414,3,10712
8200,Amy Hunter,I-Women,35714,6530,101,2921,60,4558,144,12425,182,8093,51,7717
32497,Kristen Mitteness,I-Women,35719,6531,97,4201,57,10520,214,7738,221,5911,53,7349
51734,Shea McMullin,I-Women,35732,6532,96,4546,30,15161,196,9601,240,1414,70,5010
11418,Amanda Isakson,I-Women,35733,6533,81,11446,68,2289,243,5431,198,7083,29,9484
14566,Hayle Hudson,I-Women,35734,6534,106,1604,50,11804,237,6084,171,8893,53,7349
47668,Janna Brocchini,I-Women,35734,6534,87,8379,60,4558,217,7475,150,10598,72,4724
18446,Ashley Hobbs,I-Women,35737,6536,78,12962,66,2633,265,4091,238,5339,3,10712
39774,Michaela Wells,I-Women,35739,6537,90,7018,42,13068,204,8671,240,1414,66,5568
33887,Hilary Rickher,I-Women,35740,6538,85,9354,60,4558,280,2962,157,9957,34,8909
33979,Elizabeth Spencer,I-Women,35740,6538,86,8844,60,4558,206,8508,178,8385,67,5445
55485,Lynn Kilpatrick,I-Women,35742,6540,82,10897,62,3630,251,4834,189,7636,36,8745
7542,Tanya Buchan,I-Women,35743,6541,72,15499,62,3630,239,5838,240,1414,30,9362
16304,Melanie Pitt,I-Women,35754,6542,89,7552,60,4558,211,8025,200,6968,40,8651
21154,Alicia Taylor,I-Women,35761,6543,87,8379,60,4558,226,7028,167,9194,57,6602
54467,Saman Movassaghi,I-Women,35765,6544,82,10897,62,3630,233,6491,177,8455,59,6292
44862,Jeaniae Lawton,I-Women,35767,6545,62,18478,71,1846,207,8329,240,1414,65,5700
58795,Stacy Hamilton,I-Women,35767,6545,67,17273,70,1993,214,7738,240,1414,53,7349
27255,Paula Lohan,I-Women,35768,6547,75,14267,60,4558,202,8927,240,1414,57,6602
52683,Courtney Hill,I-Women,35796,6548,75,14267,60,4558,239,5838,240,1414,27,9719
20992,Claudine Penney,I-Women,35802,6549,90,7018,55,10874,235,6317,189,7636,77,3957
4618,Tiffany Thompson,I-Women,35805,6550,83,10353,65,2822,179,10504,240,1414,3,10712
30125,Amy Ear,I-Women,35815,6551,102,2584,48,12099,208,8271,190,7546,68,5315
33970,Kimmy Sam,I-Women,35824,6552,72,15499,77,1118,231,6651,190,7546,70,5010
42722,Kim Kresge,I-Women,35831,6553,80,11989,60,4558,235,6317,215,6204,56,6763
49787,kazusa nishii,I-Women,35833,6554,88,7921,60,4558,231,6651,162,9568,54,7135
12907,Jamie Usilton,I-Women,35844,6555,82,10897,60,4558,214,7738,171,8893,78,3758
19201,Linda Altemark,I-Women,35847,6556,82,10897,55,10874,212,7938,240,1414,72,4724
79733,Sherrie Getz,I-Women,35849,6557,72,15499,60,4558,230,6856,240,1414,52,7522
12834,Nicole Delmage,I-Women,35849,6557,72,15499,60,4558,230,6856,240,1414,52,7522
30301,Amanda Leonetti,I-Women,35854,6559,75,14267,69,2133,210,8104,231,5551,64,5799
41953,Karen Key,I-Women,35862,6560,84,9875,64,3065,236,6216,150,10598,60,6108
37300,Amy Kirby-Saunders,I-Women,35863,6561,76,13820,60,4558,241,5642,200,6968,71,4875
31490,Lisa McBee,I-Women,35874,6562,81,11446,60,4558,220,7331,210,6431,60,6108
13618,Stephanie DeJohn,I-Women,35875,6563,79,12579,60,4558,221,7285,228,5654,64,5799
21322,Davida Jones,I-Women,35876,6564,97,4201,51,11618,231,6651,184,7961,67,5445
32161,Colleen Blitzstein,I-Women,35878,6565,91,6563,49,11970,232,6573,225,5762,70,5010
45111,Suzannah Richards,I-Women,35889,6566,85,9354,60,4558,235,6317,174,8695,55,6965
39431,Nicole Smith,I-Women,35893,6567,92,6096,42,13068,176,10698,240,1414,73,4617
60048,Tanya Ustynova,I-Women,35895,6568,103,2314,35,14124,212,7938,215,6204,68,5315
31020,Katarina Berceliova,I-Women,35901,6569,86,8844,50,11804,235,6317,240,1414,52,7522
11702,Melissa Onstad,I-Women,35902,6570,73,15122,62,3630,216,7529,240,1414,48,8207
20483,Emily Stuart,I-Women,35905,6571,91,6563,60,4558,235,6317,122,12668,64,5799
27630,Sofia Flynn,I-Women,35909,6572,90,7018,57,10520,229,6896,179,8320,81,3155
54079,Greta Schregle,I-Women,35912,6573,86,8844,60,4558,185,10193,183,8031,75,4286
53558,candice ryu,I-Women,35918,6574,87,8379,60,4558,239,5838,210,6431,3,10712
33334,Lori Heltunen,I-Women,35921,6575,83,10353,60,4558,232,6573,201,6915,52,7522
82903,Donna Webster,I-Women,35921,6575,87,8379,60,4558,231,6651,229,5621,3,10712
11861,JULES STERLING,I-Women,35930,6577,102,2584,49,11970,232,6573,174,8695,60,6108
31030,courtney maloney,I-Women,35934,6578,110,963,48,12099,234,6412,178,8385,49,8075
22040,Erica Schwartz,I-Women,35940,6579,76,13820,81,823,160,11970,240,1414,50,7913
71558,Jodi House,I-Women,35945,6580,81,11446,52,11433,237,6084,240,1414,66,5568
68315,Tonya Brubaker,I-Women,35952,6581,89,7552,60,4558,224,7154,184,7961,37,8727
63527,Michelle Arsate,I-Women,35955,6582,100,3270,60,4558,174,10848,155,10144,54,7135
82364,Kori Staheli,I-Women,35960,6583,67,17273,60,4558,216,7529,240,1414,69,5186
7607,Katherine Eustaquio,I-Women,35962,6584,85,9354,60,4558,229,6896,155,10144,70,5010
22476,Katie Ford,I-Women,35964,6585,74,14774,60,4558,231,6651,219,6024,77,3957
46556,Maaren Ali-Marttila,I-Women,35966,6586,97,4201,61,4006,199,9310,165,9333,32,9116
14684,Kira Lyon,I-Women,35971,6587,81,11446,67,2460,216,7529,159,9812,72,4724
54275,Jessica Seigle,I-Women,35980,6588,96,4546,60,4558,221,7285,140,11516,49,8075
40522,Kat Pasle-Green,I-Women,35988,6589,89,7552,60,4558,252,4719,210,6431,1,12728
35468,Cynthia Noguera,I-Women,35989,6590,102,2584,60,4558,189,10056,138,11656,54,7135
38900,Lisa Larkin,I-Women,35999,6591,77,13376,60,4558,205,8576,240,1414,49,8075
41106,Hillary Seay,I-Women,36004,6592,87,8379,61,4006,245,5289,170,8968,30,9362
54776,Rachel Crampton,I-Women,36007,6593,91,6563,60,4558,219,7374,137,11713,64,5799
52699,Kyla Cameron,I-Women,36017,6594,92,6096,60,4558,197,9529,169,9071,56,6763
62987,Jessica Newsome,I-Women,36017,6594,86,8844,60,4558,207,8329,194,7321,55,6965
31128,Tabitha Badesso,I-Women,36022,6596,103,2314,34,14287,160,11970,240,1414,61,6037
53078,Kimberly Armstrong,I-Women,36026,6597,79,12579,60,4558,228,6933,240,1414,4,10542
56685,Andrea Hoffman,I-Women,36027,6598,82,10897,60,4558,213,7840,190,7546,69,5186
11414,Richarda Gilbert,I-Women,36030,6599,88,7921,60,4558,237,6084,177,8455,33,9012
21045,Juanita Jones,I-Women,36031,6600,76,13820,63,3316,228,6933,186,7821,76,4141
45299,Alicia Kraft,I-Women,36034,6601,87,8379,50,11804,241,5642,240,1414,35,8795
56378,Fanney Sigurgeirsdóttir,I-Women,36045,6602,92,6096,60,4558,237,6084,136,11785,52,7522
75391,Natella Reinstein,I-Women,36057,6603,73,15122,60,4558,201,9060,240,1414,63,5903
21047,Melissa Hodges,I-Women,36058,6604,70,16357,60,4558,279,3017,240,1414,3,10712
19988,Kimberly Hilgendorf,I-Women,36062,6605,91,6563,60,4558,137,12815,240,1414,3,10712
38932,Amanda Sinnes,I-Women,36081,6606,87,8379,60,4558,257,4475,164,9423,31,9246
53382,Katie Lowe,I-Women,36096,6607,72,15499,60,4558,199,9310,240,1414,68,5315
79263,Kristina Garcia,I-Women,36098,6608,93,5693,60,4558,213,7840,173,8761,31,9246
10187,Liz Ponto,I-Women,36106,6609,88,7921,64,3065,224,7154,195,7254,3,10712
68030,Emily O'Hearn,I-Women,36119,6610,75,14267,60,4558,239,5838,240,1414,15,10042
20618,Amanda Corney,I-Women,36120,6611,81,11446,60,4558,237,6084,180,8233,64,5799
25956,Shannon McCoy,I-Women,36126,6612,80,11989,60,4558,212,7938,240,1414,13,10227
38821,Catherine Killian,I-Women,36135,6613,91,6563,60,4558,227,6995,147,11054,55,6965
16546,Heather Miller,I-Women,36136,6614,80,11989,60,4558,233,6491,230,5576,52,7522
4926,Lindsay Price,I-Women,36141,6615,86,8844,63,3316,204,8671,184,7961,53,7349
32406,caitlin mayes,I-Women,36148,6616,102,2584,49,11970,231,6651,163,9498,67,5445
22133,Candida Lorenzana,I-Women,36150,6617,83,10353,60,4558,252,4719,175,8607,50,7913
27025,Denise Richter,I-Women,36151,6618,80,11989,64,3065,238,5961,162,9568,66,5568
23409,Corbi Duquette,I-Women,36151,6618,83,10353,60,4558,204,8671,195,7254,68,5315
68882,Suzy Maddock,I-Women,36168,6620,82,10897,63,3316,178,10565,215,6204,69,5186
14414,Erin Shelley,I-Women,36168,6620,94,5284,60,4558,213,7840,124,12583,63,5903
32667,Andrea Judy,I-Women,36172,6622,78,12962,63,3316,212,7938,240,1414,4,10542
34519,Shanna Stewart,I-Women,36173,6623,96,4546,60,4558,192,9923,169,9071,49,8075
53296,Nichole McGowan,I-Women,36190,6624,98,3908,64,3065,304,1922,1,14567,1,12728
11216,Amber Kilcoyne,I-Women,36193,6625,82,10897,60,4558,213,7840,213,6296,57,6602
81736,Nicole Page,I-Women,36207,6626,104,2074,33,14443,232,6573,208,6515,57,6602
76075,Karine Svensson,I-Women,36208,6627,88,7921,60,4558,180,10379,207,6587,56,6763
36509,Marisa Suarez-Stearns,I-Women,36208,6627,82,10897,60,4558,216,7529,175,8607,73,4617
45660,cheryl creasey,I-Women,36209,6629,86,8844,60,4558,315,1472,175,8607,1,12728
42553,april lee,I-Women,36210,6630,83,10353,60,4558,241,5642,140,11516,76,4141
22327,mary Ballantyne,I-Women,36217,6631,100,3270,37,13811,200,9196,228,5654,75,4286
13528,Rhonda Fintelman,I-Women,36227,6632,102,2584,51,11618,200,9196,169,9071,78,3758
36506,Carrie Taylor,I-Women,36231,6633,84,9875,60,4558,250,4891,155,10144,56,6763
62224,Tanya Carter,I-Women,36253,6634,90,7018,60,4558,213,7840,210,6431,10,10406
18596,Christina Nymeyer,I-Women,36256,6635,80,11989,69,2133,202,8927,201,6915,59,6292
62650,Maria Holee,I-Women,36256,6635,103,2314,51,11618,253,4667,135,11858,64,5799
67917,Lisa Howland,I-Women,36269,6637,94,5284,48,12099,203,8791,240,1414,39,8681
60158,jessie hanouw,I-Women,36273,6638,77,13376,60,4558,233,6491,185,7891,77,3957
8798,Eve Fatz,I-Women,36290,6639,83,10353,60,4558,210,8104,193,7372,63,5903
58107,Haley Tencha,I-Women,36296,6640,115,467,60,4558,183,10285,1,14567,58,6419
30513,Nathalie Melo,I-Women,36297,6641,86,8844,60,4558,217,7475,177,8455,55,6965
43855,Desiree Carnes,I-Women,36298,6642,104,2074,42,13068,200,9196,208,6515,67,5445
10162,Yvonne Wall,I-Women,36299,6643,85,9354,69,2133,216,7529,145,11175,60,6108
